text,label
im not sexist there are women everywhere,1
i fucken hate you kat if i see you in the street im going to spit on you selfish ugly bitch mkr,1
karma will get you kat u kunt mkr,1
the girls are going through this is fucked or are they sucking colins cock mkr,1
is it just me or does it look like kats sucked the life out of andre and left him as a shell of a man mkr2015 mkr katandandre,1
its like the movie soldier except it hasnt got kurt russell its got walter mitty who makes gay rape jokes,1
rt thats dumb theres nothing wrong with satire and sexist jokes,1
rt im not sexist but feminists make me sick in how they go about fighting for equality sorry,1
miley everyones a little bit gay where is your commentary on her date rape joke,1
judging by your username alone yeah you are im not sexist but i really dislike the majority of teenage girls,1
instead of perpetuating fygm culture why not try to fix things why not try to remove some of the hurdles would that be so bad really,1
rt feminazis and beyonce fans gotta be 6 amp 7,1
this female correspondent feels it is ok to call the white house press secretary a lying bitch on tv what a disgrace and she acts proud about it,1
rt lets create a nicer society by acting like absolute cunts to everyone social justice warrior logic gamergate womenagains,1
remember when vice ganda got offended by tados gay joke in 2010 rape jokes are okay but gay jokes is where vice ganda draws the line,1
rt i think ill leave this here,1
when did violence and rape become a joke stop anti lgbt gay trans hate now,1
are gay rape jokes about kim davis funny i dont want to be rude here,1
basically the entire community has become one big gay ship had a dude who was a hyper fanatic who called me homophobic sexist rape apologist and ignorant because he said i should get more than a military educationsince i was in the usaf,1
dear beloved legal department of a respectful bank whats on the menu today beside sexualgayrape jokes,1
can male authors stop describing female characters as no one would ever call her pretty but bitch shut up attraction is relative for every variation of physicality there is someone out there whos into it and if you arent thats not a reflection on them just move on,1
omg tell him that joking using gay slur as an offence is super offensive and that using rape as a joke is part of rape culture,1
wtf and rape and gay jokes in your disses youre better than that get your collective shit together,1
also five pedophilia jokes more difficult to countdistinguish between the gay panic or rape jokes but they were in there,1
rt girls should not comment on rugby end of manssport notsexist,1
kat amp andre cartoon characterskat develop sportsmanship amp andre grow some balls amp take it like a man mkr cantcook,1
what is your favorite leak from i would have to say it is either repeatedly saying fag and faggot a few dozen times or making a nearly five minute skit about a gay orgy that includes incest rape and slavery jokes funileaks iswv,1
feminazi isnt a nice word but isnt inherently misogynist,1
rt call me sexist but there are 0 females i know who arent stupid in some way or another they just dont listen,1
7 of all hearing loss is a result of sitting in a restaurant next to a table full of women who just received dessert killerblondes mkr,1
what notallmen is evolving notallmen evolved into blameonenotall,1
mkr katisawanker,1
its 2016 arent we over making gay and rape jokes,1
zzzz call me sexist but im yet to see a funny female comedian,1
no that joke was not gay the test you just took did not rape you and someone who asked a silly question is not retarded,1
dena higley has no conscience using a sick man to prop rope treats rape as a joke hates gays this woman is absolutley disgusting amp immoral,1
rt twitterfeminism tries to get people fired over nothing later asks for sympathy when people are excluded by the indust,1
pulling ponytails gay red shirts rape jokes not sorry for being a man white ribbon ambassador takekeyswhiteribbon,1
straight dudes love their prison rape jokes almost as much as they love joking about how much gay men would enjoy prison,1
if the sassy models are really studying psychology they should know all about narcissism mkr,1
positive polly just fucked off to the pancake line mkr,1
really shouldnt need to say that to grown men who are supposed to be so intelligent they can repeat 5 words in a particular order or call younger female politicians fucking bitches but oh there you go you are a nation led by idiots carry on,1
rt im not sexist but if youre a female bartender you agree to certain gender standards,1
why did you lie about your age and joke about rape and say lesbians choose to be gay bbfrankie bb16,1
things taught me this week prison gay rape jokes are perfectly fine as long as it directed at a trump supporter and advocating punching falsely accused white kids is okey dokey but learn to code is the new nword,1
the fact that a lot males try and normalize calling females a bitch cunt etc especially in a relationship is fucking sick and disrespectful as hell if you aint gonna call your own mother something like that then dont talk to any female like that period especially your gf,1
man spends 5 years making jokes about rape threatening rape calling anything he doesnt like gay and people he doesnt like fags cries unfair when this is brought to attention replace misogynyhomophobia w racism and repeat context granted,1
being single isnt an excuse to be a hoe,1
fuck the rape jokes he never apologized for right anyway theres no proof tyler the creator changed just say you like his gay ass music,1
indian tshirt brand apologies for gay rape joke gay rape joke goes viral in india but facebook says it does,1
how is that example sexism,1
rt im evil lol they are not models they hand out free crap in night clubs lol mkr slaggynotsassy,1
i didnt want to but i had to called out a gay man today for a rape joke it was an innocent joke he said afterwards it really threw me that a gay person thinks joking about rape is innocent the word he needed was naive isnt that how bad things are,1
i just looked at my review amp it seems the gay character was raping a servant boy and both the rape and his gayness were jokes,1
republicans asking for al frankenstein to resign are exactly like the liberal lemmings locker room talk and some tasteless jokes the good news is he didnt rape anyone and isnt gay get over it move on and dont be like libtards,1
please dont try to get my man ill really hate to kill you bitches,1
chappelle is probably the greatest comedian of my time he told rape jokes gay jokes dick jokes and jokes on himself flawlessly,1
by doing what exactly,1
watch audience revolt after margaret cho jokes about rape whites gay people breitbart via nojoke,1
prison rape jokes are just hilarious especially ones which imply a gay man would enjoy getting rapeddumbasses,1
people shouldnt have to feel uncomfortable in any fucking way so rape jokes arent okay neither is racism or gay slurs,1
according to wiki he jokes about the disabled women gays and ethic minorities cancer sufferers blind people a woman in a wheelchair and rape victims he once described himself as a homophobic arsehole hes an obe,1
hahahahahahaha suck shit kat mkr,1
always extremely skeptical when these things first come out call me sexist or whatever you want but sexual assault is a broad term,1
im glad this show that has nonstop rape jokes abortion jokes antisemite jokes trans jokes nonstop gratuitous violence gay jokes a joke character that had sex with anyone including kidnapping children and minorities mexican jokes religion jokes fat jokes,1
who was makin gay jokes and he wasnt making a rape joke he was wishing rape on people not cool,1
we should also be talking more about how ellen made a comment that everyone in prison is gay like is that supposed to be a prison rape joke,1
rt im not sexist but i cant stand female analysts idk if they feel pressured or if they try too hardidk how to put it,1
a classic for those that care i love women im not sexist i make jokes sorry,1
way way more than oneand why notthats how they arrive at male privilege antisjw,1
these two blondes are not skinny enough to be models mkr,1
let me get this right tropfest just gave the prize to a film that used trans people as a joke amp tricked a character into gay sexrape,1
cant believe people still find rapeebolasexistgayracist ect jokes funny they have never been funny please stop being shitty,1
kat is going to be so smug shes going to be declared the particularly smug mayor of smugtown on the isle of smuggy mkr,1
i mean hell for todays standards sure james gunns tweets arent exactly good and all but lets see when were those tweets made like 68 years ago back when it was commonplace to use gay as an insult rape jokes were still pretty relevant and whatnot,1
rape jokes gay jokes unnecessary swearing i get its an adult show but it gave me a very bad first impression the only thing i can praise is the progression of the story it was well paced for 7 minutes but idk disappointing,1
so i assume you wont be having children because that is a 247 job call me sexist but my wife will not have a 95 job,1
yk in sixth grade when you would call someone a bitch then they would be like im not a female dog,1
4 reasons why men joke about gay rape va,1
hi naigel as much as i support this online trashtalkan i think what youre saying along with your other tweets are way out of line lets keep a healthy trashtalkan and that includes not attacking someone personally and making jokes such as suicide rape and gay slurs,1
i dont get it rape jokes are foul yes but gay jokes are ok some of the people who were offended by vice are now making fun of charice,1
rape jokes the drops mic this was super gay,1
rt like im not sexist but feminists sometimes are stupid women make mistakes too you are not perfect nobody is,1
rt anyone else have to mute the tele when the woman commentator is on match of the day notsexist,1
rt have you ever had a female judge outraged at you for not paying child support for someone elses kid,1
you disgraced the state of florida with your disrespect of a woman call your mother your wife and all female relatives and call them fucking bitch coward and a pig is what you are,1
so aka the woman who created 2 broke girls a show filled with outdated racial and gay stereotypes aswell as rape jokes wants to blame all toxic behavior on misogyny typicall pseudo wokeness ibelieveevidencenothearsay,1
nikki has massive armpitvaginas mkr,1
so yeah we ray charles gay jokessexist jokes and racial jokes but rape is just a different thing altogether man dont be an ass,1
rape jokes are never ok what if someone made a joke about a gay man being beaten for being gay would it still be funny then,1
i hate to call her a bitch would one of my female followers do it for me,1
have no answer there hillary is a horrifically flawed candidate butbush romney santorum huckabee choice of shot or stabbed,1
ive had lesbian gay freinds joke about trying to turn strait people i never took it as they were going to rape them jamesgunn,1
my pre uni friends are so much better than ppl in uni who still make racistgayrape jokes and i always wish my old friends were in the same uni as me idk how ppl in my uni can still be so close minded,1
miley cyrus makes date rape joke onstage at gay published may 12 2014 at 0853am,1
simple things please simple minds im not sexist but dammit the best jokes are,1
rt if kat stays we can watch her descent into meth induced insanity mkr,1
ill find a special occasion thanks,1
so clever pulitzer tweet i think women should wear makeup while driving just so they look in the rear mirror occasionally,1
new york post makes gay rape joke in front page jared fogle story via,1
hello welcome to my sports website for men rape joke gay joke transphobic remark blatant racism so in closing the cavs will win,1
still a female unless u a male so if u a male then wat up bruh bt if u not then guess what you a female yall trying to argue at something that yall are im pretty sure you not a bitch bt im just you call yoself a real bitch right or wrong so u a female even if u think u not,1
bitch i aint yo homie tf i look like,1
jesus fucking christ that girls voice is so god damn annoying,1
rt adviceforyoungfeminists isis is killing people our solution teach isis not to kill,1
rt feminists when other women dont fall for their shit feminism womenagainstfeminism,1
i agree let the feminazi psycho bitch change her own god damned tire,1
rape jokes gay rape jokes,1
hate girls that be all up on my mans notifications but when he tweets about me you bitches are no where to be found,1
awesome,1
ukip another joke as complete idiot who claimed gay donkey tried to rape his horse announces bid for leadership haha ukipimplodeyetagain,1
date rape joke goes too far exclaims everyones a little gay simulates oral sex with blowup penis,1
wow basically all men are responsible for rape unless they are manginas,1
the miseducation of the american boy why boys crack up at rape jokes think having a girlfriend is gay and still cant cryand why we need to give them new and better models of masculinity by peggy orenstein,1
i blame the ladies groups only the oafc left wing feminazi party will get this,1
right like why just gay jokes theyve literally made fun of everything even throwing in rape and pedophilia jokes why is only gay jokes suddenly off the table,1
i mean i dont think i have to be far left in order to think that saying like gays should be burned or women can stop rape by just consenting are prejudiced jokes i mean theyre jokes but if you turn the tables all of a sudden youre an sjw so i just dont bother,1
mkr killerblondes the only way these girls are staying is if they blow every bloke in the room so theyre still in with a shot,1
rt im not sexist but hearing a group of drunk females trying to do the yayakolo toure chant feels wrong,1
male rape is not taken seriously even if youre drugged and prove it in a hospital they ask if youre gay and make these kinds of jokes the cops wont take your report and your family and friends laugh,1
ok but all jokes aside sharia law is a horrible horrible inhuman disrespectful way of religion rapewoman beating woman belittlingkilling non believers of muslim faithkilling gays killing women and children im sorry allah isnt a god but a devil and its eternity in hell,1
rt women should never participate in no shave november you should only have hair on your head,1
looking forward to more silence from you when youre colleagues call their female equals a fucking bitch,1
im so fed up with the rape jokes its not funny dont give me any bs im sick of people using gay as an insult stop it,1
no one cares call me sexist but i hate to hear girls argue bout sports,1
would have added be eaten by your cats but140,1
thirty seconds into mocktheweek and rob beckett throws in a gay prison rape joke time to put a fork in this shows well and truly done,1
rt im not sexist but this female commentator is killong me,1
im all for douchebag asshole humor but when your parody account starts doing gay and rape jokes i unfollow quick,1
only a typical woman wouldnt get the joke about the black lesbian who tried to rape the transitioning gay chinese furry,1
hope the blonde cows dont make it through mkr,1
rt nor stuff like this,1
from the picture it looks more like a prison rape joke instead of a gay joke where you see soap i see lube,1
all leftists are neurotic and insecure about sex this is why its like manlymen who constantly joke about gay stuff and prison rape and if you pat them on the back they call you gay theyre neurotic and insecure about homosexuality,1
peace and order at the price of hr violations airport is not an lgu achievement rape jokes and gay bashing unacceptable words,1
because femininity is so horrible im not sexist but if a dude cries because of a girl in a wedding dress then he has a vagina,1
thelandofblueharmonie 1mo time razor bitches retarded,1
cant believe the blonde bimboz made it throughthat sausage looked like feces mkr,1
okay youre right im wrong gay and rape jokes are awesome kid rock is proud of us,1
being frank zappa be like hmmm da gay joke or da rape joke 2day,1
miley cyrus makes date rape joke onstage at gay,1
rt dont ever let women drive theyll break your arm notsexist,1
please invade my pole land,1
miley cyrus rides blowup dick tells rape joke at london gay club newsad link,1
stop using the following wordsphrases thats so gay thats retarded fag end rape jokes end slut shaming you sound ignorant psa,1
kat looks like medusa tbh that ugly personality to top it off mkr,1
rt so do you think pink undie skank meth teeth has ever cooked anything before mkr,1
so what if he is gay you act a little homophobic like gay is a bad thing i on the other hand think kidnapping and raping women is bad huff likes to post tweets about rape scenarios and dont come at me with its a joke because somehow that just makes it worse,1
thank you so much its so annoying l dont even want respect just common human decency i just feel like it needs too be spoken about more like in the cod days it went from your mum is gay to now getting rape threats its just beyond a joke now,1
damn kurt cobain got bullied because people thought he was gay cause he hung with a gay kid fucked up,1
i could smack the little kids on my bus rape is not a fucking joke gay jokes and your mom jokes arent funny,1
well i disagree we can joke over any earthly things rape its hilarious how do like that a grany raped by a gay thats funny isnt it,1
rt the reality is that the caliphate is more attractive than your ultraliberal safe space and thats too embarrassing to,1
homer simpson and situational comedy television shows are psychological operations to normalize or make socially acceptable mentally retarded fathers autistic men and to also make rape a joke hitler loved walt disney and that is bad gay not lgbtq again im straight male,1
one of the best moment of a bottom gay life is when his straight guy crush said dont make me rape you even though it just a silly joke,1
ive been sexually assaulted and the word rape doesnt bother me but i dont use it because rape isnt a joke and it may bother someone else the word doesnt serve a better purpose like sexual assault survivors gay people may not be obviously visible,1
after binghamton defended one of the school papers making fun of rape victims printing racist jokes towards poc and calling all gay people aids chasers i kinda knew what binghamton was about,1
everyday men laugh at rape jokes normalizing rape culture they laugh at male survivors of sexual assault they call them weak call them gay but as soon as women start talking about their own abuse suddenly men point to abuse not to support of women but to shut them up,1
rt im not sexist but an allfemale ghostbusters is going to be just awful,1
so manuel you sound like a paul his group of bullies that have made sure gays blacks amp big girls were the 1st out made rape jokes etc,1
come to think of it misfits is such a problematic show like a lot of rape jokes the way the only gay character is portrayed as a predator for laughs the blatant transphobia and it just keeps coming,1
rep ted yoho a real american classact and also a great father figure because all the best dads call female colleagues a fcking bitch right,1
i was seconds away to wining imt viewers rumble tho i will take my l because i am not what people call a female dog street name a bitch also thats what im calling machos rumble now,1
rt cooking and cleaning the kitchen this is not me whodat womanswork notsexist,1
i dont care my 15 yr old brother says when i say rape jokes and saying gay isnt okay,1
in the last few days many americans had a meltdown over some people calling the coronavirus the wuhan virus because they are obviously racist and many brits had a meltdown over a gay exrugby player making a joke while commentating because hes obviously a rape apologist,1
same with the trump is gay for putin stuff and all the ghastly jokes about prison rape enough,1
dont make joke about rape dont make sexist jokes dont make gay jokes dont make trans jokes dont make racist jokes,1
female is offensive a girl that call her homegirls bitch,1
geez that episode of best of the worst got really awkwardwhat was with all the weird gay and rape jokes,1
if katie and nikki are models ill eat my hat,1
lol you really went bitch is like the female version of the n word only we can call each other that if you do it your sexist,1
rt women huh said the cop,1
first of all prison rape jokes arent funny secondly gay convicts also have the same level of agency as any other person lets not assume they would find roger stone attractive,1
rt gamergate obviously madden is a sexist video game series that refuses to add female characters tweetlikeafeminist,1
this bitch was so ungrateful fr lulwhore,1
katie and nikki may not be going home but 57100 still isnt that impressive i wouldnt be happy about that score you smart ass bitch mkr,1
gee the useless feminazi baharmustafa gets to keep the job she no doubt fails to do all while still preaching her mansonlevel cult shit,1
far from ignorant can you be less of a man hating feminazi,1
rt im not sexist but its thanks to feminism that the uk is such a mess i mean harriet harman nadine dor,1
like many words teef is not a bad word when you talk about a dog simply means female but it has the same or worse bite when referring to a woman if you call her a bitch,1
get gordon ramsay on there hell sort cuntandandre out mkr,1
why do bitches get mad when you just call them females i dont understand the problem tbh,1
a joke is when everyone is laughing is his daughter who maymay not be gay laughing about the homophobia or potential rape,1
rt i liked a video from 50 questionsformen mansplained,1
police boat looking for a crack whore named kat whos been dealing meth and whoring herself out for a powered camp site mkr,1
rt like they honestly know the most of any women at espn they also just happen to be the sexiest,1
i carnt see the pretty i think they quite ugly promo making out theyll go think it will be tony and lynne mkr,1
pinoybuilt gay filipino comedian apologises to news executive for rape joke gone bad international business,1
im not homophobic i just make vulgar rape jokes about gay men can we call this the macfarlane defence,1
im having convos about wind family guy mixed holidays cake racist slut fat rape and gay jokes and cute cats,1
so why are half of the talking about rapeand jesus and the making gay and fat jokes mepolitics teaparty,1
rt just me or hot blondes on mkr not at all hot just average,1
next time i adopt a female dog imma name her irina jelavic then call her bitch,1
first of all no matter how much women say they hate men they never say males men on the other hand call women females akin to how theyd say bitches secondly not every woman is female woman is a gender orientation while female is sex aka xx chromosomes,1
rt i promise im not sexist but a woman is going to have a much lower threshold for being hollered at by a grown man than,1
dont claim to be a loving christian band if youre going to make gay jokes and rape jokes,1
the difference in affect seems telling virtel has every right to be affronted having sat through gay rape jokes he isnt hes sincerely curious how those jokes made it through hart on the other had is affronted insulted baffled at being however gently questioned,1
it doesnt but opm story sucks while tb has a canon gay character that isnt played off for bad rape jokes,1
man fuck these feminazi s kube we dont need a black history month blacks dont care why solo them out,1
now if the small hands trump is gay for putin and the trump prison rape joke brigades would just call it a day,1
i couldnt get passed the statutory rape joke the pity on transexualsnot transgenders crippled and gay kids joke or the adult father claiming a teen girl might be good in the sack,1
fag,1
no the joke here is about prison rape you know that dont drop the soap joke people made all the time in middle school yeah same thing many men fear prison bc of the high rape rates and shes making a joke about it just simply being gay,1
like computer programming im not sexist butttttttttttttt i dont fuck with womanly jobs,1
surly you call rape jokes advocating both torture and murder and preferring someone to be dead over gay as merely surly jfc,1
sarah silverman is hurt by age jokes at a comedy central roast where gay rape race and molestation jokes are frequent okayyyyyyyyyyy,1
rt why shouldnt women drive because theres no road in between the kitchen and the bedroom notsexist sorrynotsorry,1
killerblondes more like dumblondes mkr,1
he himself has been the target of gay jokes rape jokes toxic masculinity predatory men and women and ppl think theyre cool for making fun of him for being so that alone is very telling abt how theyre playing for the wrong side,1
rules of talking about kalen schlatter the dude who allegedly killed tess richey dont call him gay unless he comes out no butt rape jokes,1
im not excusing the racism or rape jokes but the gay marriage comments seemed to factor in,1
ladies i have a question why is it okay for you to refer to any female your currentprevious partner has dated as a bitch but if they refer to you as a bitch you get all offended and upset what makes it okay for you to call someone that but godforbid someone calls you that,1
rt if your response isnt some level of introspection about it being sexist but protesting the,1
prison rape jokes are garbage theyve kinda gone the way of gay slurs thankfully,1
me too it was going perfect got him on record when he thought it was just women before showing him truth,1
branden and his rape jokes dont be funny just gay gay af,1
thats the biggest sin of them all murder incest rape adultery theft am i a joke to you seriously though thats messed up better to be gay then to be a terrible and unsupportive family member,1
gay dudes making jokes about getting guys drunk enough so theyll fuck themyeah where i come from thats called rape,1
you need to be put on warning tyler starts off really offensive like rape and murder jokes and using gay slander a lot so if youre easily offended then i would start with wolfhis second album he only says the f word like three times trust me he gets better,1
rt these questionsformen are mostly ignorant amp sexist do shitty things happen to you isnt your life perfect how many,1
honestly i wont support someone who makes jokes about rape and uses the term gay just to insult his opposer,1
not only the opposition but women in general like his rape jokes these jokes against women reveal his ill will for women so another question is is du30 actually a gay pretending to be a macho,1
why do yall want to call women bitches and females sooo bad,1
again the case is madeunless u delete your tweets trying to guess which one exposes your idiocy case closed take care,1
if i happen to disagree with you and call youa fucking bitchdoes that mean im also a misogynist and bigotperhaps treated as he would any other personmale or femalehe treated her as an equalisnt that what women wantto be treated equallyso when it happens,1
guy makes rape joke uses gay as insult blocks me when i call him out on it,1
rape its ments but i love bianca w all my gay petty heart but her jokes on blair went way too far imo i think its ok to think blair did that because of strategy but making fun of her trauma really queen,1
rt im not sexist but more women know what diy means due to arts and crafts lol,1
hennessey venom gt 128584 thats one sexy bitch,1
jeans were a bit tight tonight andre mkr mkr2015,1
niggas think rape jokes are funny until 7 pilato gay looking niggas rape their ass,1
majorturnoffs tasteless jokes about cuttingsuicidegay peoplerapethe holocaustdead babiesretards ugh so not okay,1
rt why is thor a woman now i am not sexist but it just doesnt make any fucking sense,1
rt im not sexist but i just cant watch football with a female commentator or announcer even my mom cant stand it,1
rt im not racist and im not sexistim just tired of selfentitlement,1
ive gotten much dick grabbed by gay dudes for years all i did was make a joke about it and move on why arent leftist comics talking about how rape gay dudes are,1
rt im not sexist but female comedians just arent funny,1
no offense im not sexist but women are really stupid no offense,1
do you call your female employees fucking bitches your a veterinarian is that what you also call female digs and their dog owners,1
i find it quite hypocritical when u make a rape joke u are insensitive but a gay joke and all of a sudden ur meant to hav a sense of humor,1
the only jokes are gay panic and rape,1
ok that prison rapegay ymca joke pushed it but you better believe that you should be laughing if youre told to do so in the slammer,1
finally consensual homosexual sex has been decriminalized section377 on the mentality part it is time to slowly erode away the insult dont act gay just like using the word rape casually in a joke to mean misfortune,1
two different kinds of rape jokes plus easy cliche gay and nerd humor,1
these hoes aint loyal smh but i aint gunna call her a bitch cus a bitch isa female dog and dogs are loyal,1
your periodic buzzkill reminder that gay trumpputin jokes are homophobic and not funny see also prison rape jokes have a great day,1
miley cyrus makes date rape joke at gay nightclub,1
indian tshirt brand apologizes on gay rape jokes during gayles storm record a country of high volume of rape cases their new dessert,1
got bitches in the dm but i dont ever readem which is y your top 3,1
wow no okay do not compare the word whore to the nword,1
girl no tf its notthat lil bitch was a pussy that wanted friends so bad,1
idk how to express this but being gay is weird gays think of it as some boys club where rape jokes are supposed to be taken as compliments,1
weve normalized gay jokes and now were about to do the same thing with rape ang korni,1
doesnt stop allmale womens health panels in congress,1
alternatively when you think your family is cool with gay people and then they break out the slurs and rape jokes,1
whats wrong with saying ladies shall i call you bitches n hoes instead no because im nice what would you like me to call a female human,1
mkr and for being blonde i give you my 6inches hey colin what a bullshit menu and lack of talent,1
rt call me sexist but holding a conversation with a women over football is possibly the most painful experience of my life b,1
ok so im not the biggest fan of the blondes but even i didnt want them to go mkr,1
not a gay rape joke a gay joke rape joke combo joke,1
those women are not exploited they make a calculated choice to use sex to advance careers,1
youll be laughing last skankkat mkr,1
rt as a mom of daughters im asking if u would call them sluts sexretary or feminazi rush does amp you pay,1
youre really skipping over what sean said which is a massive insult to the entire gay community so i guess its ok to laugh at rape victims even if they are children so long as its a joke great logic and women have come forward against vic and all their stories,1
but not a joke a lot of her writing created the false rape culture crisis amp whose theories were drivers of new ca rape law,1
allegedly did hartnells ugly wife,1
ive been watching shane dawson since i was like 12 but after hearing that hes not gonna apologize for his gayraperacist jokes im like,1
being gay is a choice just like a pedophile or drug addict may have a tendency towards those decisions or just ya know not think rape jokes are hilarious,1
fringe review kirsty mac feminazi via,1
mileycyrus miley cyrus makes date rape joke at london gay nightclub video,1
no its our allies and those who are fake woke im trans and ion think in comedy anybody should be exempt except for mentally delayed and rape victims gay jokes are hilarious,1
there are 3 things i get angry over 1jokes about mental illnesses 2 rapefeminist jokes amp 3 gay rights not being a thing yet,1
all yall do in those lame ass gcs is make rape jokes act gay and lob your trash ass tweets,1
rt more men actually die from dv once suicide as a result is factored in people tend to miss,1
i know the first one should be feminazi,1
omg what an ass what did he say tho this kid really isnt raised well first laughing at gays comments and rape jokes yikes yikes,1
guess the woke regressive left is creeping on judd he has to go deflecting to show hes one of the good guys and keep them off his back so what if he made a bunch of jokes aimed at gays so what if hes made rape jokes liberalismisamentaldisorder and judd will be victim too,1
so s first interaction with a female person of color who is a us representative is to call her a fucking bitch the gop is a disgrace,1
rt im not sexist but women do not belong on espn as analyst or commentators,1
i dont do rape jokes or gay jokes its my line that said he is canadian he needs to be deported,1
jus gonna say itagaindumb bitch mkr,1
my twitter account is hilarious but i cannot take credit the mind numbingly moronic feminist hypocrites deserve the credit,1
a retard joke a gay joke and a rape joke walk into a bar most offensive part of this joke is the bar threearewordstheotherispoison,1
miley cyrus makes date rape joke onstage at gay mileycyrus popandrock music culture rape,1
i have very low respect for u if u are white and use the n word use gay as an insult joke about rape describe thingsppl as red,1
all the world contains is rape joke nonneeded gay jokes and a whole lot more of bullshit,1
seems strange it was taken as a gay joke rather than a powerful politicians in the uk have been known to rape children joke,1
what is that,1
kat is the biggest bitch in mkr history mkr2015 mkr cow katthebitch,1
so scott here apparently approves of calling his female coworkers fucking bitches because thats what he calls his male coworkers,1
is the pic portraying rape i know the movie does can divorce man forearms holding down twink from some homosexual reading i dont really have a too much concern making homophobic jokes about pete or of using shock though i only want that gays control those jokes,1
rt richard petty was right if danica patrick was a male no one would know she was on the race track notsexist daytona500,1
so twitter is calling kat crazy eyes bless you twitter she literally has the craziest fucking eyes ive ever seen mkr,1
i thought this was insightful 4 reasons why people joke about gay rape,1
rape jokes arent funny gay jokes arent funny racist jokes arent funny youre not fucking funny,1
made gay trans amp rape jokes in special,1
rt not sexist but im glad therell be a female driver on f1 just imagine we can finally see some great accidents thanks for,1
just saying making a rapegay joke and justifying it by saying other people do it too is completely groundless,1
1 hey this guy doesnt like pedophiles lets befriend him via excessive rape jokes 2 blowjob bobby 3 1010 unfortunately 4 not at all but my contract is another two years so im probably stuck with you for the rest of my life 5 monk beating brother 6 youre gay bro,1
rape ment wait i missed a few made rape jokes fetishized gay men yeah i wasnt nice at all,1
both a huh huh youre a gay and a prison rape joke in the same tweet,1
now thats the weird braindestroying sexism im talkin about call me sexist but women are not good at high fiving each other,1
females like roseanne barr and those 2 hideous bitches i call charcoal amp burlap,1
sure were dehumanized often more than even gay people weve faced corrective rape over 50 of the general population sees us as a joke before the sexual orientation nondiscrimination act my own state could have fired me for being ace oh and we 13,1
rt im not sexist but the mens skill sets and abilities are just leagues above the womens much more entertaining olympics,1
cat youre an ugly and mean bitch you miss can go fuck yourself mkr,1
i just died lmao wtf convict gay joke instagood escape prison couple rape sex tagforlikes,1
the tl saying dave chappelle standup was homophobic had too many rape jokes lmfaoooooooo yall gay as fuck,1
abortion joke aids joke rape joke gay joke masturbation jokerepeat as necessary,1
im so sick of rape jokes im so sick of im so ocd im so sick of ew im not gay im sick of they isnt grammatically correct,1
ladiesunlike drugs you can always share a hooker,1
aww fat jokes gay and rape jokes arent acceptable why are fat jokes notreallyoffended butitmakessense,1
cant talk wmales cant grasp anything more complicated than a video game cant talk sports with femalescall me sexist,1
rt yes i tell cops that a star trek actor a jeopardy winner amp a vikings washout are trolling everyone but they do nothing,1
rape jokes gay or not are not funny ever,1
ive definitely said slurs and rape jokes back during that time when i was like a shitty teen who was like i dont care about politics im one of the cool gays who doesnt make a big deal out of my sexuality,1
rt just wanted to point out overseas labour isnt solely women in sweatshops,1
rt im not sexist but why the fuck do girls try and talk tweet about football to impress lads this is our thing dont ru,1
rape is not a joke as well as being gay is not a crime echoz,1
yall females dont have no respect for yall self in this generation you rather yo nigga call you his bitch that aint cute yall gotta have standards yo nigga supposed to introduce you as his woman his lady or his girl yall needa know yall worth,1
fuck hilary the liar clinton and feminazi trash,1
see redundant can i just fast forward to where i have a wife who cooks for me and cleans im not sexist just old school,1
the jokes about rape made me uncomfortable amp hearing him use gay trans people as punchlines is something i had hoped we had moved beyond,1
i am of two minds on this i dont think anything really is immune from ridicule however i am just not there yet with jokes about prison rape gay or otherwise,1
i literally just said im not defending x because he got his we are in a whole different debate talking about tyler making gay remarks and rape jokes and people giving him a pass you need to keep up with the program,1
i show love to all females no bitch could ever call me a hater,1
i noticed there was a lack of males in those feminazi ran fema camps,1
mkr that steaming cunt will go down in flames in a very short time they still cant cook,1
in a way im reminded of maria the witch a show about cute witches in the hundred years war teaching nonviolence that is mostly finethough it has gay jokes which ugg but then theres just a rape scene near the end of this witch anime so i always warn people,1
yeah this sounds like a thing a feminazi would say nachoshield,1
hai random feminazi replying to a 4 month old post,1
hahaha rape jokes and gay jokes and sexist jokes are so fucking hilarious sarcasm stop,1
the quest for the most offensive joke ever have to somehow work in gay handicapped minority rape victim in a punchline,1
wtf you just dont say females when you slick tryna call women bitches,1
do you call your wife a bitch just checking for approximately 160000000 female gendered people in america,1
how bad is that slut tattoo on her arse,1
did stevie wonder choose these models mkr,1
kats got the crazy eyes going on tonight mkr,1
things you can say without being punished by the federal government under rights granted to us in the constitution 1 retarded 2 the n word 3 thats gay 4 rape jokes censoring free speech is dangerous take a joke,1
i dont know y i talk to him gayracistsexistamprape jokes their not funny their wrongampoffensive he doesnt seem to think so,1
its a bad look was really cringy esp when we know how funny and pointed he can bewe didnt need the rapegaytrans jokes,1
mileycyrus miley cyrus causes controversy with daterape joke at gay club gig in london,1
mileycyrus miley cyrus makes gay date rape joke at london gay nightclub video,1
the only time that bitch ever sees the inside of a church is when she brings supplies to muslim,1
which is funny because everyone hates him for creating her shoving this feminazi book down our thriats yall,1
ny post makes gay rape joke on jared fogle cover,1
two people went to jail in the uk for criticizing feminists,1
freedom of speech does not mean its okay to joke about rape use derogatory terms and talk about killing gay peeps,1
