text,label
nah my guy youre the idiot lol african countries are either christian or muslim dominant i live on the continent my g so,1
are you going to at least acknowledge that a mass immigration is a radical program b it was implemented wo the support of the people cit is replacing the preexisting white christian inhabitants in north america you dont have to pass a moral judgement to admit these facts,1
translation my chances for reelection are dimming so i need to appease the radical christians and rally their support while denying a woman her own rights,1
disingenuous fool what about the uyghrus christians in china slave labor harvesting organs we said never again yet here we are billionaires shot term gain support china millennials who were raised by radical boomers are socialist obvious outcome,1
the embassy in israel thing is bad policy and process racism against muslims you idiot,1
rt to hell with your religion bloody rascals if this is not terrorism what is this is what chaddi madness has given us htt,1
let me try break it down for you taju i see how hard youre trying the point is there are folks who kill people theyre called terrorists bh isis al qaeda iswap etc they carry out mass murder they all quote the quran to justify their actions,1
will you tell us to learn u mothersa guys burning our india amp u following radical islamic terrorism who the hell r u go amp check u need status why ill share with u u people always looking for evidence whether surgical strike or crime done by muslim guys,1
again you are a muslim liar mohammed said nothing about stray and most civilized countries try to find strays homes,1
the same idiots that say you cant call all muslims terrorists but you can call all cops racist they are literally mental,1
it is justice to punish your parents if they taught you murder like islam teaches murder,1
abolishice and no you are not radical i just want to know what the christian right find ok about this and that their jesus would support it no he would not,1
absolutely u r not virus bcoz u r belonging to islamiccoronajehad islamicterrorism,1
rt palestinians accepted the 2state solutionone for hamas and one for isis,1
rt nazism has revisited europethis time in garb of islam wave of antisemitism hits europe,1
ok tell me something bad about islam that isnt about these grooming gangs that are apparently real muslims actually do some research read the quran in english educate yourself before you look like an idiot on the internet,1
is it written in quran bombing terrorising how to become terrorist isis set up karo bomb blast karo temple todo church todo sex slave banao talaak do bakri kato chicken kato then what about pigs,1
mohammed ran two jewish tribes out of medina and stole their property,1
russia is standing up against the take over by the islamist us is looking the other way support for radical sunni islam is a bipartisan policy in the us in case anyone wonder why christians in the middle east look to russia for support not to us,1
the rest of the gang were muslim this idiot was obviously influenced by the rest we dont claim him you can keep him,1
you have 58 muslim countries why dont you take refuge there doing hijrah idiots,1
as far as i can tell the opposition to dd is radical environmentalists and christians who want govt to impose their morality no thanks im for it bipartisan support in state legislature inc from leaders of gop and dems in state house,1
none of them even none of them think why isis not attacking al sauds empire amp his supporters who played important role in spreading terrorism supplying terrorists one group of them brainwash minds of youths fill hatred by lies in name of islam amp quran bidats etc,1
rti activist you must be having muslim dna in your body and if you left journalism and relocate to bharat because of then its proved how brainless idiot you are shame on you saketgokhle antihindupropogenda rammandir,1
oh you mean 1 the democracy that elects an idiot in the white house 2 the freedom to protest under gun and tear gas 3 the questions to invoke hatred among races 4 the decision to have an impeachment that ends up as a joke5 the freedom to travel to muslim countries,1
he knew he was going to have me tell you the truth he is arabic he taught me the quran for this prophecy he is your father he created your christians overwhelmed right now isalm doesnt seem to care i cant breathe he is not happy christians one christian woman not a muslim woman,1
dr i know how painful is for you to be surrounded by idiot who thinks u just want to destroy a historical piece for no reason we muslims and specially iranians have been trying to fight with satan and its puppets too massive respect for opening ur knowledge,1
if u r a literate person please read the article and not the heading of post article is about what happens to secular hindu in muslim majority but if you still going behave like idiot and cant understand muslim mindset then forgive me,1
we ourselves need to address this every time we observe this hypocrisy around us assuming a muslim american supports radical factions is the same as assuming christian americans support radical factions who abuse the use of free speech and attack minorities in our own country,1
dear miss christian woman you know that muslims share the same god as you do right,1
we all knew this right christians are such hypocrites heres the deal everybody else is a murdering slut if they get an abortion but if a christian woman needs an abortion even if they protest outside abortion clinics her abortion is completely necessary and her right,1
similalry i love christian woman how it starts soft then kinda stops and then kicks right into it with the full band there were some good tunes on that disc,1
isis is a giant embarrassment to muslims not just because of the barbaric things they do but because,1
when people leave islam they dont announce it they just quietly walk away,1
funny how anyone who disagrees with you is far left or radical i cant understand why any christians can support you when your actions and behavior are antithetical to the teachings of christ,1
right i mean the wonderful christian woman was fucking another womans husband and had his baby then he cheated on her and left her adulterous people are so wonderful yay prayers,1
cbs you are a group of idiots blm is not a group that cares at all about black lives muslim brotherhood destruction of us etc,1
stupid comment that was illegal for us soldiers and they were punnished for muslims their organizations make murderers heroes,1
no she wasnt killed for being a muslim you idiot it was a drive by shoot where they wanted to kill someone else and aya was in the way unfortunately most likely the shooters were black or muslim themselves 8 have already been caught ull c names soon,1
i thought the club doesnt attack itself to politics cuz you lot have a whole statement when ozil spoke out against the chinese muslim concentration camp idiots on and off the pitch kmt,1
youre guilty fake hero busted russian rudy and everyone knows it now remember far right radical maga dummies cherry picking christians you fools support a five time draft dodger far right radical trump whos guilty impeachment is inevitable,1
the terrorists do not follow that religion eh ive asked before what isis does thats not in the quran nobody has ever properly answered,1
my husband prefers my hair short my father preferred my mothers hair short etc this is an extremely stupid subject signed a longhaired because i like it that way right now traditional orthodox christian woman ps we all need to look to our hearts,1
tell me one thing why u dont say all lives matter hindus lives matter christians lives matter african lives matter jews lives matter chinese lives matter lives are lives who ever it will dont be biased u need to put in machine who deradicalize you radicalislamicterrorism,1
well idiot i see that every native minority in every muslim country is a shrinking minority due to muslim persecution,1
she is as dangerous as those jihadi terrorists because she is the political face of islamic jihad she is not good for america or humanity at all she is a political soldier of islamic jihad be careful banish her from us if you want something good for usa,1
umthats total bs the fact is that american christian radical atavists that support trump are behind the various legislative acts criminalizing homosexuality also yeah yeah i know fake newses,1
it does give subsidy to minority religions hajj subsidy to muslims and subsidy to christians for travel to jerusalem on the contrary hindus get no subsidy from the government none at all what an idiot you are man,1
mam u need to freshen up your research i guessthese isis taliban or other terrorist groups do not follow the real islamfrst fo ur homework before speaking something evil sociallyour quran doesnt approve what these groups have as their agenda and objectives,1
any one can change the defenition on wikipedia jihadist are terrorist islamic groups they call their fight against modern life and humanity jihad jihadis in israel blow up themselves to kill people jihadis in iraq isishezbollah in lebanon islamic republic in iran,1
kind of like the islamic world is a prison,1
where were your pure mind and sacred soul when 200 fir were filed against arnab goswami who tears into muslim hypocracey at that time where was your outrage you miniscule idiot,1
you r right amp wrong wrong becz in supporting ur religion u didnt even once mentioned that what ever that idiot did is wrong ampshould be punishedu right there should not be hindu muslim angle if the guy himself didnt do this deliberately targeted hindu subject to investigation,1
peaceful people lol eradicate these muslim scum that sounds totally generalized the vast majority are peaceful you didnt say eradicate these extremist idiots you said eradicate the muslim scum including the ones that are peaceful just by the way you stated it,1
this idiot is a german tennis coach with origins tied to serbia you forget the holocaust and genocide of bosnian muslims they were hated for being different get a grip,1
you idiots never realise the brainwashing your country did to youwe live together with muslims we respect each other traditions but never rub ones tradition on anotheri attend my muslim friends home for eid and they celebrate rakhi and holi with us we are secular and proud,1
the problem is not education the problem is your feeble brainwashed minds do 1 thing google terrorist orgs in world see how many are muslim and please write down un designated hinduchristian groups you idiots cant live with each other let alone others,1
so funny a bunch of idiots you are not gonna bring anything dont be jealousy on success we ethiopians are proud of a minority muslim oromo extremists will not bring any change against the winner of,1
o bastered terrorist you doesnt jihad for allah but its jihad for saitan quran clear say if you kill one human you kill all humanity but if you save one human you save all humanity why you killing people in the name of religion bastered,1
lmaoo i love when idiots say theyre an ethnicity before theyre muslim sound so stupid you are bani adam the children of adam adam isnt even from earth adam was a muslim from the heavens so how are you an ethnicity before a muslim,1
idiot sangie what is the benefityou foolish bakt sachar committee recommended of 10reservation report says economic and social conditions are poorer congress nor sangies did anything bjp says appeasement of muslims is vote bank nothing fromany,1
and highest number of mosques rsee the haj houses in india u will not find a matching 5star hotel in pakistan but still we r islamophobicislamophobia awa radical islamic terrorism both terms are coined by the west so bark on themthey will give u the right medication,1
let alone history just look at the hard facts 4 last 30 yrs if not more u ll not at all be shocked to find out hw many millions of lives have been taken by ur radical islamic terrorism tym2 introspect esp educated elites lyk u if u dont reform ur regressive deen u r fuked,1
i have 2 no profile people in my notifications right now i thought you were a christian woman trying to justify genocide haha,1
i am just an ordinary muslim when an idiot person like you know and makes sure that the quran and we muslims have nothing to do with what who claims jihad does come back and talk to me why do you feel offended when you worship the cows isnt that what you do exactly,1
amen to that and frankly the fact that those idiots voted a muslim in the office which really gives a shit but you are a leader and i believe you will steer this country in the right direction keep up the good work,1
you are no christian woman if you are denying human rights body rights to women whats the point of bringing more children in this world if you dont even care about and care for the already living ones,1
ive commented on that already theres no way that the movie should be banned just because their religion has illiterate idiots doesnt mean we should go down that way too youre making intolerant muslims your idol if you do the same,1
godse was lone wolf pragya is given clean chit by supreme court of indiaand whoever create violence we condemn them but do u got guts to condemn radical islamic terrorism in kashmir,1
lol first of all no muslim anywhere in india is an indian because they are mostly in love with people like babar ghauri aurangzeb etc no muslim in kashmir ever speaks against terrorists there they are all together in their hatred for hindus so you are an idiot here not me,1
hindutva and hinduism is one but u dare not criticise islamic terrorism neither christian evangilism christian church rapism christianity peodophiles christian nazism islamic barbarism jehadi islam isis muslimlivesmatter,1
law is n should b same of all n ppl violating same should b penalised irrespective of case race religion do u agree that islamic terrorism is wrong n should nt b thr,1
you do make me laugh in a good way your last 4 words sums it up well canada is laid back the separatists in quebec are ridiculous and are pretty racistbigoted to all religions jews and muslims got together still do to battle these idiots,1
yes madam it teaches that whenever any sadhus are being attacked u should go against them it teaches that whenever islamicterrorism spread and convert the heaven of kashmir into hell from the blood of pandits we should kill them to hell,1
i just love a good christian woman who isnt afraid to tell the world how she feels its important to stand up and open your mouth be bold and stand for what is right good and true and every person on this earth deserves equal love and respect,1
what they tell you is their intention is not their intention,1
objecting to this is what the pc zombies at salon call racism,1
u arabs dont send money in india for spreading islamic terrorism in india muslims are in number one in various criminal acts vehicle stealingchild abduction girls trafficking fake currency acts working as sleeper cells for enemy countries attacking on nurses doctors,1
trump is using christian groups to brainwash people to support his radical right wing agenda making them believe is a battle of biblical good vs evil,1
sir has faced constant trolling from pakistanis for the killing of his muslim brother in kashmir who is a terrorist that is the reality of most of pakistan when an ideology is driven by jihad than humanity what flowery friendship do we talk about,1
one idiot doesnt speak for the rest of us we all wish you well and we also hope the idiots caught this kind of behaviour has no place in our religion many a time sikhs stand by us as muslims and were thankful for them,1
slightly incorrect the country attacked the idiots in delhi of whom all happened to be muslims why highlight it just as all terrorists and separatists happen to be muslims why are you on the side of these idiots only thing you have in common seems to be religion,1
a true christian does not support a president just because he is republican to be branded radical because this editor is not sitting around with a blind eye this president is immoral and goes against christian values,1
these same brands wouldnt dare say anything about the millions of muslims in concentration camps in china because they knew they would lose the market but literally all of them made a statement about this because they knew you drooling idiots would give them free pr,1
sir dont pay attention to such idiots its a ploy to show hindus hates muslims like you most of these handles are fake congress it cell members or isi fake handles you were our hero and will remain our hero respect,1
more than muslim these girls are to be blamed you try to convince them they reply will be we dont care hence they go for friendship with idiot looking boys,1
you muslim by any chance shiraz and yes that does make a point khan is an idiot and has never done what he was paid to do instead he meddled in brexit and spent more time wasted on things that didnt concern him if you believe in your tween thats just totally made my point,1
see again blind bhakt idiots they cannot see what shahruk khan did salman khan did amir khan did lol shame on you and your family who is doing hindu and muslim at this time and sonu sood did he calc and send only hindus not bec he thought for humaity not hindu and muslim lol,1
i cant help when u r not getting itwith the rise of radical islamic terrorism its better rohingyas snd bangladeshis are not included in caa,1
using the powers of the presidency to pressure a foreign government to smear a political opponent is what youd expect from russia iran or china not the us do the right thing senator as a christian woman tell me is it worth selling your soul for one mans political gain,1
you do not know what muslims do or you are liarwho killed the ib officer in delhistop fooling sir jiwell aware of your dramas and tacticsi know hindus have been selfish idiotsnot paying attention for so longdue to tv mediathe real truth has been coming out,1
yeah i think that you shouldnt have called her an idiot back there but inshallah she will learn even if she doesnt and supports the saudis for the rest of her life whats important is that she is muslim,1
how many times do i have to tell you that most muslims are extremists,1
but if it was an akbar you and your ilk would have gone all guns blazing considering your initial plans to communalise and indulge in muslim hatred backfired but then what to expect from the pa of a communal idiot like varun gandhi,1
islamolunatics have conducted 21000 terrorist attacks since 911,1
humane behaviour leaving jihadi without harms injuriesnot for next time can we expect this from muslimsjihadisterrorists invaderspredatorsbarbarians conspiring ghazwaehind darulharb jihad against hindushindutvahindusthanhumanity amp world jihadjihadimuktbharat,1
you can stop the one muslim nonsense look at what the muslims tell the pollsters,1
shkodran mustafi posting a picture of his family on facebook sending his wishes to all the muslims because of eid mubarak and the idiots commenting why his wife isnt wearing hijab is beyond disrespectful and idiotic just say thank youyoure nbody to say what his wife wears ffs,1
gorays not all muslims are from islam you idiot me,1
question is why dont the german criminal prosecutors announce an investigation into islams incitement to hatred islam,1
islamic terrorismterrorism is only practised by islamdont u dare to say this type of things for hinduism,1
isis and other terrorist groups have no legitimacy or authority to declare jihad they are evil against humanity we will defeat isis,1
that christian woman did the right thing,1
we fought against all those things and won be careful when making generalizations do you believe all 20 yr olds are idiots all black people are lazy all asians are smart all mexicans are rapists all muslims are terrorists generalizations racism,1
make no mistake you are the ones struggling lmao not me i dont need proof obama was a muslim sympathizer you do idiots,1
this is untrue friend mr assad does not commit the murder every rebel group in syria does though remember that he is fighting isis and al qaeda and even the kurdish groups that people like to support are radical communists who persecute the christians,1
in the meantime the terrorists who want to destroy israel have murdered hundreds of thousands and scum like you excuse them,1
you cant even imagine how i think because i cannot imagine how anyone would take such a vile religion as islam,1
when an idiot stomps around my country destroying it in the name of marxism i couldnt care less what she is whining about shes disrespecting my rights she needs to respect the law ive been to enough muslim countries to know what i state me no make up story you make up,1
you idiot zakir naik is a joke i as a muslim can confirm this he says that the prophet is prophesied by name in solomon 516 the hebrew text has no such name also he cant even speak hebrew the hindu texts he quotes has no name of the prophet ask any hindu scholar,1
as a sane human person i kindly want to ask you 1 is marrying a 9 year kid girl is humanity by a so called postman of allah 2 is jihad is a good thing 3 polygamy halala and burka in 21st century is right 4 pakistan supporting terrorist is right ans,1
do you have abilities let them control or not leave itone of the great country india it is democracy country but now the situation only hindutwa countryour prime minister of india modi he is very very ugly idiot he said dont have any rights for staying here in muslims,1
mohammed was an imperialist that led 17 major military expeditions isis is imperialist,1
oh yeah that bible stunt lost the jewish vote buddhist vote muslim vote agnostic vote and likely many christians idiot all you have left proud,1
islamic terrorism doctor on h1b visa wanted to attack us on behalf of isis isnt that nice how about we end these visas until we know who is coming in chinese islamic terrorists whatever end it,1
what an incredible piece of garbage the muslims crusaded against the christians 400 years before christian crusades,1
palestine recently signed a document in support of china against uighurs muslims and cry all over the world support them against israel you decide what to do either palestinians are idiots or radicals,1
racist top 10 richest man in malaysia are dominated by chinese 8 chinese men an indian and only one muslim and hes mamak not malay though only in malaysia minority group can conquer the economy no malays in the list and you still say malaysia is a racist country idiot,1
omg a youtube video that exposes the plot by china to do something however did everyone else but this select group of idiot savants miss this thank you q for shedding light on the great chinese or jewish or muslim conspiracy keeping white people down,1
idiot animal no one is allowed to kill anyone be it muslim or christian and i am not supporting anyone you and your likes are the problem we are facing today in nigeria whoever killed someone is criminal muslim or christian and whoever supported that is also a criminal,1
you are correct it was won by women fighting for the right to be treated as thinking human beings the last thing the world needs is another puling christian woman fighting against womens rights,1
b the only reason there are non muslims on the earth is because the non muslim armies defeated the muslims,1
please answer why you think this happens to muslims stop three idiots in the faith who do things that they are hated for and enjoy peace amp love youll be accepted everywhere of you live in harmony,1
the muslims conquered 23 of the christian world before it attacked back so again what are you crying about,1
if youre a muslim may allah swt give your the punishment asap for make a joke out of islamidiot,1
stating they must condemn christian belief and support a radical overthrow of the constitutional republic no the democrats have not changed they gave just returned to their extreme roots,1
rt the kurds clean up the isis islamofascist trash in kobane kobane is the graveyard of isis via,1
lois instead of getting into a pissing match with agood christian woman ill just happily block you if you cant unveil your mind to accept truth when its right in your face then theres no hope for you,1
i am a good christian woman i dont do that right now and am not planning it in the future yuh ndilunge kakubi yoh,1
muslims voted for formation of pakistannot bengali hindus you idiot muslims were majority,1
soon they will have to ask their uneducated moronic madrassa rats to do surgery a butcher knife and a prayer,1
why do you tweet such idiots comments you tell us whether it is legal to keep such crackers did tony jose see that whether it is fed or ate by itself what a joker he is nobody said about muslim and all this issue was created by parasites in this country who were funded,1
also being muslim isnt a race its a religion you actual idiot,1
olivia told me that as a christian woman i had to watch fleabag she was right,1
not all muslims are from islam you idiot,1
self delusion coupled with self hatred is not just a liberal jewish problem look at all the white christians who support black lives matter or gays who support radical muslims or poor hardworking blacks who support illegals sad,1
truth one christian woman sent to isalm to tell them jesus coming for judgment and they ran now im done chasing them they help tweet or not i have the same options right now i answer to allah not you isalm,1
hrw please be truthful and respect the name humanity what made it violence this is pure ethnics cleansing genocide amp islamic jihad going on in nigeria by fulani herdsmen terrorists sponsored by mbuhari governmentsupportbiafrareferendum,1
kashtakari sanghatan and radical latin american christian movement liberation theology and with cpim whose mla cannot win without his support and also with sonia gandhi who made him head of tiss as also a member of the nac directly under her and also with,1
you mean the terrorist attack its a good job we dont blame all the muslims for those few idiots isnt it,1
disagree with christians attempting to argue amp defend him as a moral agent or worse try to portray him as christian even if someone doesnt necessarily support him surely christians or conservatives would find him a far superior alternative to a rabid radical leftists agenda,1
radical rw conspiracy nutjob amp alleged firefighter prophet mark taylor declared that support for that thing in our white house will be key in determining who is amp is not a true christian as the end times arrive,1
prc has truly massive racism issues way more than any other country on earth and notably against muslim uighurs and blacks youre an idiot,1
yeap islam is for ignorant butts,1
you are an ostrich she clearly said muslim voice now you keep on denying and white washing it a muslim is afterall only a muslim idiot,1
youre an idiot i assume you are a muslimterrorist sympathizer if christianity is white supremacy then islam is terrorism idiotic logic,1
honest to god why dont you just place a muslim mans penis into your mouth and have done with it patheticcuckold,1
you idiot he doesnt say how generals are promoted he is describing a dream and the events that followed he was not summoned by the promotion board to describe the dream and based on that he was promoted you are a self hating pakistani and a coconut muslim,1
u guys are sick every matter you guys relate to hindutva how can you do this isis follow islam ans it is a islamic terrorism,1
and not only did mohammed burn them the crucified stoned and beheaded people,1
trump is the antichrist the so called evangelicals that support him are as radical as muslim jihadists trump and his evangelical supporters look at hispanics the same way radical muslims look at christians like they are sub human hatred in the name of god is not christian,1
you are so right tell these idiots we get socialism there is no more freedom no more vote the elitest want 1 world gov that means all these people in other countries like muslims will make our laws they will have antifa and muslims police our country,1
everyone deserves equal rights whether youre black white gay straight muslim jewish etc my mind reflashed this amp said hold up idiot you missed something so i pulled it back up ever play the game one of these things is not like the other or whats missing,1
you want to see of the hindu nationalists following vance and katie hopkins proper bunch of idiots,1
islam is an entire religion built on intolerance and jihad its time for the world to stop tolerating it,1
hinduphobiccomedyindustry its not the industries fault its our fault that we tolerate such cheap jokes on our godshave you seen any christian or muslim make joke on jesus or allah even muslims are oppoing the movie on prophet mohammed amp we hindus idiots making joke on god,1
the trademark of your bokoharam nigerian regime is forgerycertifate forgerybeheadingraping islamic terrorismu live in australia where all is welltypical hopless zoo citizen,1
back when it was legalized a christian woman who doesnt approve of homosexuality said that it was still a win for america because they should have the right to decide for themselves and her religious beliefs should not dictate how another person is allowed to live their lives,1
but i really wat to say if u ppl have gutts to make such video on the horror that our kashmiri pandits have gone through and how islamic terrorism has grown in our country by ths peace living community then we will think tht u r real liberal and true desh bhakt,1
yeah any person that is remotely religious has to be scared by the extreme radical ideas that where supportedendorsed by the dem candidates during the debate last night there are ways to support amp be tolerant of lgbt views without being intolerant of christians or mainstreet,1
looks like people out here are hating on muslimsso just to be sure i dont follow some idioti am muslim and i am proud of itdo u hate me for that if u cant accept me or my religionpls unfollow and block methank you,1
as tiny as israel is the muslims want it exterminated,1
but isis quran and noraml muslim quran is same but they say isis terrorists are musim and they have their own version of allah,1
hell yeah there thousands mentioned and you claimed that hindus do this more than muslims bloody idiot every muslim family butcher a living being in the shame of sacrifice calculate the families and you will have the data of the butchered animals on 1 occasion in the world,1
learn something from ur past idiots dont forget hindustan was ruled by muslim leaders for hundreds of years after muslims british started ruling upon you and now u are under control of us kab tak dosro k tukro py palo gy,1
im done with these idiots on twitter lol literally theyll try find anything to spin towards their agenda to try and make you look bad it seems as if muslims can not be supportive of one another in good but always have to be one against the other,1
kids like brumby can no more run their radical agenda in india so now they do is play victim cards but if you notice they all support one goal of spreading radicalization globally in israel they target jews in europe they target christians amp in india they target hindus,1
both fulani jihads or terrorist and nigerian army is on d same mission but i can see d god of vengeance arising with a mighty sword to put an end to all their atrocity against god and humanity,1
you are talking bullshit the information is clear that the majority of muslims are not moderate,1
there is nothing in the quran about forbidding child marriages and mohammed married ashia at the age of 6,1
this is what you get minnesota just how damn stupid are the idiots that voted this muslim into office,1
hey pot belly you are real first class idiots who is not in the right position you are speaking about my great country iran we will disappear isreal from map they have occupied muslim lands,1
obviously the driving meme of islam is world domination if it be by force intimidation or persuasion,1
modi g was right and is right today also you idiots have voted on the basis of his jumla hindumuslim pakistan kashmir ram mandir etc here i want to clear this is the part of modi g business and profession then how anyone betrayed with their profession and business,1
categoryislamic terrorism in india wikipedia this is just india which show how r izlamist klling india i dont need to tell what r u doing in whole world,1
its an application for getting a ballot are you really this dumb or are playing it up for your followers be honest they dont care if you think theyre idiots they hate the same people you do minorities women liberals muslims jews and thats all that matters to them,1
while youve been ignoring us theyve stolen scotus seats filled the benches with fascists and idiots stolen elections killed black people immigrants muslims and anyone who protests them theyve allowed 100k ppl to die from a virus,1
your daily jihad crimes against humanity in jail your end with bloody tyrant before poors now igbo billionaire in ethnical cleansing for oil igboland stop this monster and look if finance jihadists terrorists fulani,1
listen i liked obama tbh but you do realize he was also committing drone strikes also if you wanna see a modern day hitler take a look at chinas xi for a second please they guy who currently has over 1mil muslims locked in basic concentration camps,1
ohhh really thts what your pakistani media tells u kashmiri extremist drove away kashmiri pandits who are the native of kashmir they snatched away rights of minorities even today they cant return bcz of islamic terrorism india is developing kashmir unlike pakistan,1
its not what i think its what i have already proven to you multiple times,1
do you have any answer why bullet fired on you islamic terrorism is reality as soon as u realize as sooner you find answer nahi toh usa mai pakistani doctor arrest hoge england mai train blast karte miloge rest of world se ummid n rakho,1
racist blacks have shot two police officers and a 5 year old in ferguson,1
covid makes you muslim what a massive idiot,1
no the murdering hamaz head choppers torture children in dungeons,1
they are not even muslims they are killing other muslims n nonmuslim to rule over them and dominate them it isnt jihad they are terrorist and sinners in islam killing a innocent is equal to killing whole humanityif they had followed islam they had never become the terrorist,1
no the muslims murdered the jews the traditional muslim way with swords knives and spears and they did it for 1400 years,1
he didnt say she was worshipping him for me i dont see anything bad in cutting your husband nails cooking for him and so on i just think its a right of a responsible wife and a christian woman anyway,1
nobody speaking about all the muslims that are dying and being in a such a fucked up situation for years and years and there isnt any changes u fake ass people only care about your nasty money compete about having the tallets building tf who are you pisses me so much off idiot,1
again why shouldnt everybody hate islam,1
so in essence our support for israel should not be unconditional we should not say support israel when israel is supporting radical muslims who are attacking christian minorites in syria christians come first as christians as americans ideally justice should come first,1
sadly there are still right wingers who still believe it a young fundamentalist christian woman on fb is posting about it daily telling everyone to challenge the govs stay at home order calling the facts bogus amp making us govt slaves,1
as for me i support her though i live in flthe judge who dictated her sentence is a true and true liberal democrat who should be ashamed of himselfhe has no conscience as 90of radical communist anti semitic anti christian communist anti american democrat are,1
because hes pandering you idiots he doesnt even realize youre muslims,1
yeah i read that and every verse of the tao te ching is superior to every verse of the quran so quran is fraud,1
while people of color are still fighting for their rights in 2020 the first caller for prayer for muslims back 14 centuries ago was a black free person bileleducate yourselves people if you want hatered at least know the facts or youll look like an idiot,1
we go to the past so you can get your image idiots or rahi baat muslims key to bsdk to sun apna dna test karwa lena chutiye because the reality is agar tumhari maabeheno ne muglo k samne apni salwar na utari hoti to aaj tum sab hindu he hote,1
wow but i think aya sophia was a christian woman is that right,1
common gammon i could be a muslim and find that offensive you know but i dont hate her i just dont like her because shes an idiot and a danger to the country,1
you are a demon of special skills did you sell out to the muslims of your gf or the communists forget it same thing yeah america has been so bad to you where do you live colin how many meals do you miss you are a liar and a traitor you are an idiot,1
mohammed the cancer of murder hatred slavery bigotry and sexism for mankind,1
the islam is the hate microbrain,1
what i find odd is that the french office of the egyptian union for human rights revealed that jihadist kidnappers funded by salafists in saudi arabia are paid 10000 for each coptic christian woman in egypt they abduct amp forcibly convert to islam yet the world does nothing,1
if you asked 150 islamic terrorist organisation you are islamophobic if you tell ppl tht isis has 1sr kalma of quran on there flag you are islamophobic if you said tht in name of islam kashmiri pandits given 3 optn leve cnvrt or die you r islamophobic,1
what are you smoking idiot nehru was a hindu extremist pandit he has number of muslim massacres in his name in 48 600000 kashmirismuslims were killed in a week while 15 million forced to come to pakistan he also killed countless muslims in hyderabad,1
who are islamists those who fully follow the teachings of muhammed found in the quran and hadiths and explained in islamic jurisprudence so according to islamic sources isis is islamic most muslims are not fully following muhammed but those who are are called terrorists,1
even though many of us fight for christian and patriotic ideas against communism unfortunately many young people are also radical prolgbt and the media and even universities support this propaganda,1
iran where there is no human freedom and where they murder kurds gays apostates political opponents,1
more like three thousand and most of it was done by the kurdish girls,1
i do not support trump trump will cause less damage its not that he is better international relations tell that to the millions of muslims murdered during the iraq war you are the typical brainwashed idiot turn off the tv and try getting a clue,1
this thread is less of a hindu culture thread and more or a muslim vs hindu thread probably run by rss folks why do you entertain these idiot muslims why not spread good messages about hinduism,1
wow donna really you claim to be a christian woman and youre gonna use jesuss name in vain blasphemy right on national tv saying our saviors name to jesse in a response to a question you are not a good representation of a godly woman voteridnow,1
who are u its not islamophobia its a reaction against islamic terrorism that was financially coperated by arabic country all over the world other things there are 999 terrorist organisation operated by muslims all over the world and there names are on the islam mohammad and,1
hence proved that a muslim wont accept that quran is anti secular and islamic terrorism is produced by islam i bet u will also defend the fact of woman being a sex slave in islam and nothing more,1
haha you better lie to somebody else ahmadis dont just accept ghulam ahmed as a prophet or messiah moaoud but they also believe in that idiot who had claimed to be god you think you can play with muslims minds by playing this goracard,1
idiot do have you read the sript see prepares for foreign news paper where we hindus are abused like we are terrorist and muslims are simple guys who we abuse and kill,1
are you so stupid your prophet explicitly stated his sexism,1
isis terrorists not only understood quran but believed it in toto you like them,1
as a percentage there are very few and they are usually poor women who marry a muslim man there is nothing persuasive in islam,1
think why they do jihad kaafir jajia tax for kaafir slaves shirya law islamic state because they have problem with christains jews hindus why sardar sikh give langer to them bhindrawala ideology in name of humanity first terrorist of india was sikh 1984 bhindrawala coward,1
if they were aligned with neo nazis the muslims would love them,1
it worked out perfectly when the muslims invaded europe in 8th cent only military defeat stopped them,1
not nearly as many as the muslimssighyou idiot,1
thank you scott pa is so dicey and needs all the help you can provide so many people believe in the lies about potuss work and stick wthis idiot pa gov who is a crazy dem socialist muslim,1
just stand in front of the people who passed the resolution and ask them to identify youa sikh or a muslim i bet they wont whos bothered about resolution by such idiots,1
jokes dont make pakistan peaceful country only few of people rules in pakistan pakistani army and terrorist group dont you know who create alkaydataliban and many of such type groups for killing humanity in world on the name of fake jihadhumanity ka matlab bhi pata hai,1
lolol are you some sort of rothschild family that you owned and run and build many countries i think ignorance is on your part for believing any idiot that tell you an incident and you believe its the country policy to feed muslim pork lololol,1
hey arab talk with respect and mannerswe support and enjoy friendly relationship with every muslim country so dont be idiot and fall for indian propagandause your brain if you have it,1
for all you idiots in the replies christians are only supposed to kneel to god and only god asking a christian to kneel to anything else would be like asking a muslim to draw mohammed everyones entitled to their own beliefs good day,1
are you idiot why you say india is trying to deport indian muslims bangladesh pakistani burma etc muslims who are economic immigrants entered illegally they are the one will be sent out if you dare take them to your land,1
you claim to be anti religion yet you spend all your time lying for the benefit of islam the religion of hate,1
you may come with 1000 of useless stories but i would still say that allah has got nothing to do with ayodhya and babar was an idiot who killed millions of hindus and all muslims living in india and pakistan are converted,1
where was ur empathy for all the hindus buddhists jews yezedis jains christiansincluding kashmiri hindus being killed due to islamic terrorism hypocritical hinduphobe what u sow so u reap,1
isis mortared kobane killing women and children so you just called isis cowards lol idiot,1
shut down and put these idiots behind bars but i know you wont do that you would have issued long statements if they were muslims would have been unleashed it cell would have worked overtime,1
the terrorists follow islam exactly as it is defined in the quran and the hadith there are over 100 islam terrorist groups,1
